1,2,3
NO_QUERY,sexidance,@mangopickle did we miss it all??? 
NO_QUERY,maj1210,ugh. losing friends was not on my list for spring break. 
NO_QUERY,Thurka,"@RajiveK dude that's what I'm saying. Tell me how tonight goes, I totally wish I could be out and about  have a drink for me "
NO_QUERY,Jellybean519,"@ShinyDirt dude my bf went up to him and said he was hot and he only got a dirty, confused look! so disappointing  lol. FF5 still rocked!"
NO_QUERY,amykay1,@heatherhll I think @BluePhoenix1 is ignoring me...I've asked her a couple of questions lately and she just doesn't answer... 
NO_QUERY,benzau,@sheblondeswede Awww man. Schedule conflict *licks finger and flicks page* 
NO_QUERY,Pfeiffe,Needs a twitter tutorial.. 
NO_QUERY,enderFP,no.  i'm sooooooo sad just watching week b4 last's American Chopper. i like jr. i think sr has some serious fucking issues
NO_QUERY,_Ser,@hoyl you should ask your cousin. i want to watch tv tonight 
NO_QUERY,meghanxx2727,I wish break would never end 
NO_QUERY,Kara1988,"im lonely  keep me company! 22 female, Louisville - Kentucky"
NO_QUERY,trmptgrl,Two weeks in a row now... Sounders lost 2-0 
NO_QUERY,lancehill,"@BrooklynBoyz Free pizza for your bday??? That would be sweet, but you guys are closed on my birthday (on monday) "
NO_QUERY,AmyV917,@uvalmore ooh-can u tell me who wins? I'm not getting them tonight 
NO_QUERY,alttlbtlngr101,they're loosing come on guys! 
NO_QUERY,keylittrell,@nick_carter I know!!   I can fall of the bed! BIG dream!
NO_QUERY,ad1a,@Elle_P ...is that stuff true...i hope not! 
NO_QUERY,Mohith,couldn't stop them flowing 
NO_QUERY,Cztron,@mrcoolness  next week is Dz bday weekend though...
NO_QUERY,blairit,@mamiesgoo blood isn't good.  I hope you're okay!
NO_QUERY,JonPuche,"@Fiona_Fierce I'm cooling boo, bout to rest my head. Gotta get up early! How did B look? I'm jealous "
NO_QUERY,DinRon,Jacquelyn vomited a total of 6 times today. Don't know what's wrong. Taking her to the doctor tomorrow. 
NO_QUERY,davidasyne,secretly hoping someone will throw me a mini-rave in my room. in bed bored and feeling yucky 
NO_QUERY,abbyw06,Sigh. Still no freaking Internet- this time at our hotel. I didn't really need to send any work emails this week anyway. 
NO_QUERY,MisterJoshie,LOVED Legally Blonde! Need the soundtrack so I can memorize the songs! Miss my family.  Mentally preparing to return to the real world!
NO_QUERY,kluless65,"@AClockworkToad I am sorry TTT, I dont have SB cake pic, that was in my phone when it died and I lost all my pics.  "
NO_QUERY,thep,"I am in tears!! Maalaala Mo Kaya is sooOo sad. I swear, Filipino soaps are the best *sniff sniff "
NO_QUERY,staceyfenton,"If only NRL matches were 40 minutes long, Roosters would win every time "
NO_QUERY,Kathie524,i need my mommy   &amp; my daddy  
NO_QUERY,newmarvel,the love of my life turned 23 last week &amp; i just greeted him now  i am a HORRIBLE love of his life.
NO_QUERY,fatkat309,im gonna miss snl tonight  someonetell me who will be on tonight!!!!!!
NO_QUERY,cacaptitsa,wax - or epilate? ive been waxing my lower legs DIY recently. -scrutinise- i see ingrowns. 
NO_QUERY,onacruise,lol i put boyz i meant bird flu 
NO_QUERY,nandeb,@footballlvnlady agree...but twitter has been acting up too...he prob wont come on tonight cuz it seems ok 
NO_QUERY,Watrfrnt,is it over yet??? i dozed off..   #UFC
NO_QUERY,luvryan25,i hate when my family gets drunkk 
NO_QUERY,aj2112,@4cal I was out of town 
NO_QUERY,anomic,"I wish I ate as well as @mjyazzie , I ate chili from a can tonight  "
NO_QUERY,crazyspeak,@boomboxhearts  they're not in my phone which means my phone tarded out on me. it does this lots lately. no buttons work. waa. when home ?
NO_QUERY,summerrain07,wish i had money to go to coachella! darn...i guess i have to keep wishing 
NO_QUERY,Beanzomalley,Hurt my back and 3 Vicodin arent helping 
NO_QUERY,ImHalfLB,Never want to leave Australia. Only one week left 
NO_QUERY,iminlikewithu,"I lost my on a good day cd that i bought on the streets of chicago, lets hope that itll give the person who finds it a good day. "
NO_QUERY,TwiterTweeter,"Seventeen again was great, reeses peanut buttercups x2, twix x2 = Me about to be sick "
NO_QUERY,lirazfilanx,oh man it's too early and too cold! baaah school 
NO_QUERY,swperson258,watching RENT on broadway (on dvd). as close as im goin 2 get 2 watching the play in person. 
NO_QUERY,ZenityChenity,Congrats to the cast and crew of Anything Goes on 3 great shows! (or 4 if you count the dress rehearsal)    I miss it already 
NO_QUERY,nonviolentkilla,@ameliorating awww i'm sorry  i'll make you chicken soup!
NO_QUERY,shanziness,oki it iz now 3:00 am g2g sleep i have my last day of hoildayz 2morrow  love you guys ily..[[reunitation roxxx]]
NO_QUERY,TheMightyZeke,@notatard on a saturday?  
NO_QUERY,weechezney,"punched in the face, not good.....my head is sore  x"
NO_QUERY,siriuslyheather,@semipenguin i'm still with ya..sitting in the computer chair..no couch since my laptop screen is busted 
NO_QUERY,Demilovatofan55,im really board and im going to see 17 again next weeknd  super bummed my frnds bailed....i shud probably be doing hmwrk right now oh well
NO_QUERY,xXxDifferentxXx,Trying to write a song...... ITS FREAKIN INSANELY HARD!!!! 
NO_QUERY,danidre,great night...but had an expensive mediocre dinner  to dreamland i go!
NO_QUERY,yaytara,Justin's cat just pissed on my tempurpedic pillow! 
NO_QUERY,vgriggs,&quot;They found Sonny?&quot; &quot;No baby.... they found Mitch&quot;  *tearX3*
NO_QUERY,julietnowell,"sorta sad.  okay, really sad. dangit. how can people be so mean?"
NO_QUERY,TwiLove66,My feet hurt so bad. I wore heels when I went to see Anne Frank's Diary and I haven't worn heels in years holy shit. I'm exhausted. 
NO_QUERY,antnzdotcom,Trying out Blu. Beautiful client. Just wish there was a way to resize the window though. 
NO_QUERY,damana,All by my lonesome now that my mum's gone  Well at least until K turns up in 2 hours. Time for reading and packing.
NO_QUERY,txlawgal,feel like crap..i'm going to bed 
NO_QUERY,ilubmusic,@bananawong not hobing ah.... joey's cat  she lost two of her beloved cats in less than a year....
NO_QUERY,srimpy,about to leave for england 
NO_QUERY,alyssaxmae,Everyone's at my house. I want to sleep 
NO_QUERY,CrashuLater,didnt play tournament  lost playoffs  goin 2 bed soon
NO_QUERY,JiMpiSh,Did everyone in the GB/FV area do some cool stuff with the good weather today? Didn't @JeffLast say it will not be as pleasant Sun &amp; Mon? 
NO_QUERY,kelzies,@bobbinrob  for low squee 
NO_QUERY,mmmikole,@giagiagia Yea! That would be really cool! Tivo! :&quot;&gt;  Gah I miss Tivo. 
NO_QUERY,jesthestar,@jessikaw Yeah he said he saw the rash a few days ago... so I had no warning... 
NO_QUERY,brennanrusnell,@iPhoneDeck Forget that blank post -- clicked the wrong button 
NO_QUERY,mangomangomango,@lomobabes log onto internet and twitter from the twitter website! Don't think we've got an application like Iphone! 
NO_QUERY,ipodrulz,"Wow, the month &quot;May&quot; completely slipped my mind. My vacation just got pushed back 31 days "
NO_QUERY,Martinuzzi,Back to school tomorrow. 
NO_QUERY,rachelkin,Loving my sweet husband. He's so sweet to me when I'm feeling 
NO_QUERY,redneckbunny,"wow, where's Ashton and Demi @ tonight?anyone heard from them? miss them on here..  "
NO_QUERY,hayleyhorcrux,@ZenityChenity i miss it too 
NO_QUERY,patosullivan,I just dropped my macbook 
NO_QUERY,afarinas,@fba06 I want a delicious salvadorian dinner too  salvadorian food is sadly not in high demand
NO_QUERY,exzinali,Oh Daddy Yankee why are u so whack now? Listening to playeros and old reggaeton...at work till 8am  ...could be worse 
NO_QUERY,sebby_peek,"@amazingphoebe yeah, i did think that, maybe you should have been unforgiving in the first place  you could hurt me that much, you could"
NO_QUERY,spluuugirl,My poor son put himself to bed tonight. We didn't get to read any of his new books we bought either. 
NO_QUERY,DaveMinella,"I cannot believe, after six years, Wilmington still feels like home to me. My family there agrees. They didn't want me to leave "
NO_QUERY,Neekzter,@MissJia I'm sorry to hear that. 
NO_QUERY,stephmcastro13,is stuck between 2 worlds. Which one is the right one? I think I know but....can someone else be me until this is over lol 
NO_QUERY,tommygunn712,is beat from a looongg day and thinks he might have accidentally helped a friend by crack 
NO_QUERY,melisconizzle,Work in the am 
NO_QUERY,semipenguin,"@siriuslyheather Aww, that sux "
NO_QUERY,retrohousewife5,@Ecosaveology Sorry I missed you today.  Let me know if you and/or Ed come to Oklahoma or Texas again. Ed is amazing!
NO_QUERY,LadyEmie,@Mz_Content04 I need u to hush...I got bored damnit...this mfer getn on my nerves! Miss my guy! 
NO_QUERY,FunkNFusion,@MUSiCiSLiFE45 hahahah that may be true..... unfortunately we're at 3oh!5 now though... 
NO_QUERY,Asia9779,"im lonely  keep me company! 22 female, Salt Lake City - Utah"
NO_QUERY,kmckellar83,folding washing - lots of it 
NO_QUERY,basiaa,@jmewithachance cause i woke up early and i have nothing to do  im watching gay twilight and now im gonna watch xmen 2 ahaha
NO_QUERY,ancient_eye,sometimes u just want to feel the urge to want to cry.... 
NO_QUERY,lionsoccerchic1,Doesn't feel good at all. 
NO_QUERY,LadyHAHA,@CynnieMe oooh Grey Gardens sounds good! but I dont have HBO. 
NO_QUERY,miszsuga,dont know what this is 
NO_QUERY,MalWill,@Claymoore Hey... on your side bar under &quot;web address&quot; over there-----&gt; your web address is a bad blog page 
NO_QUERY,Xtina10,I want a boyfriend with a british accent 
NO_QUERY,leilene,@BeckyBuckwild I spoke to Heat today he sounded so sexy on the phone but whatever at least one of us will get lucky 
NO_QUERY,xiabobia,bought a dress... but might not work cuz it's too long...  damn my asian short genes...
NO_QUERY,Laurennn18,"@allieK ahahahha i saw lol. &quot;I like my biscutis reallllllly hotttttt!&quot; Lmfao i hate you both, i fucking called him!  Assholes!"
NO_QUERY,sicknastyalison,I still like the kid I liked last year we liked each other but never dated.him&amp;his gf broke up&amp;I was so happy.but now there back together 
NO_QUERY,ChelseaMeow,"so stressed out, I'm breaking out  Night twitter land."
NO_QUERY,YouGoNormaCoco,Tanned and had dinner with my Dad. Now TWO John Cusack 80's films. &quot;The Sure Thing&quot; &amp; &quot;One Crazy Summer&quot; All that is missing is my BFFF 
NO_QUERY,rperdio,@las_vegas_grl83 Argh! Spoiler!!! 
NO_QUERY,timjr,@toffeecrisp100 no I didn't see anyone famous  Am still awake after god knows how long...
NO_QUERY,shizugi,"Oh god, Mikey's naked. Wait. This is the norm. "
NO_QUERY,kaseylove,bad luck follows me around closer than my own shadow. 
NO_QUERY,sammyx618,@therealTiffany i thinkk you guys should take a picture. and @ reply it to me in a twitpic because i love you both of u to death. miss u 
NO_QUERY,mel95,"School Tomorrow  NO!! Eh good way to catch up with friends, i just don't want to get up at 7am "
NO_QUERY,EmmyHildy,@irishnessa it does. AND my battery on my phone is low 
NO_QUERY,anthonysd,I want to watch a bad movie but i cant 
NO_QUERY,BlissfulBev,I wanna get over this already.  I hate being sick 
NO_QUERY,Lexi7659,"im lonely  keep me company! 22 female, Denver - Colorado"
NO_QUERY,lianaramos,At home... not feeling so well 
NO_QUERY,spproductions,@vegopaul Details...@bird_e u know @tysreflections ate and changed her mind lol we are @ the 1st spot w/out her 
NO_QUERY,TreoBenny,I'm mad as hell cause my DVR didn't record the #nascar race 
NO_QUERY,theloopeeone,Is never going to eat McDonalds again! They have ruined the humble junior burger with pepper  and now it tastes like crap
NO_QUERY,TFXRaven,"Bah, one of my strawberry Pop-Tarts had a split-open wrapper in the box, so they ended up becoming stale   Poor Pop-Tarts . . ."
NO_QUERY,mthomasryan,Not enough time in a day 
NO_QUERY,Tiraid,"Started working on the Argent Tourney with my Pally. Gah, two character's worth of rep grind a day now.  #wow"
NO_QUERY,Jw1llz,wow  i thought my leg was getting alot better...
NO_QUERY,taylorthornley,@AliceJong haha... i was painting downstairs while watching family channel. now i don't know if YOUR up and i am slightly bored as well.. 
NO_QUERY,katiegb_78,@PaulaAbdul I hope you feel better! 
NO_QUERY,mdubey,is missing the IPL action due to the time difference 
NO_QUERY,Liv3_LAUGH_LOv3,Is gonna KILL Itunes It wount let me put Demis cd on it 
NO_QUERY,fossilwaffle,Just spent a whole day w/out any outside or human contact  really tired booooooo I suck!!!!!! Love life ;)
NO_QUERY,kittylitter1,@txcheesehead The tile is out but we have just barely started to paint.  
NO_QUERY,Itweetedyrmom,Time to go to Don's. Ugh. I feel like shit though 
NO_QUERY,mochrie_rocks,"@girlandcowdog Aww!  I thought it was sunny all over America... I'm sorry, dear. "
NO_QUERY,Kate8357,"im lonely  keep me company! 22 female, Milwaukee - Wisconsin"
NO_QUERY,Haylee5607,"im lonely  keep me company! 22 female, Yakima - Washington"
NO_QUERY,k8phaup,@blanesaw ah so jealous  if i didnt have so many tests this week i wouldve gone
NO_QUERY,Kisses4may,"@randbay what's good? Who worth the follow y'all? SHE worth the follow y'all!!! Haha I was tryna do ur song, but it ended up boo boo. "
NO_QUERY,jacobwilson86,I am in love with a irish accent...and it is a forbidden love. Sad face 
NO_QUERY,chezb0t,wishes she was in americaa to follow lily allens clues and get to see her  shes amazinggg
NO_QUERY,Lexi_83,@SwayShay HAHA! Or maybe he did not notice? He seems to be ignoring us all 
NO_QUERY,jimmyaquino,"Not normally into the blond hair/blue eyes, but old regular Elizabeth is back &amp; looks amazing as ever. Alas, she's going back on tour. "
NO_QUERY,MiaCucina,@ChefMark That is no fun to hang around! 
NO_QUERY,Jen_Tink,And it never did get here 
NO_QUERY,KariK484,@sarahsaturday What's wrong? 
NO_QUERY,cola4221,Going to bed not feeling so great 
NO_QUERY,zarazombie,@deasaurr me too  awww
NO_QUERY,Torrah,"Trying to figure out what the heck is going on. i dont understand this site, why wont it let me upload a picture "
NO_QUERY,joeynigro,: starting tomorrow I vow to tweet less so alyssa will continue to follow my facebook updates mobilly. 
NO_QUERY,spaglebagel,Where is my Blazer team? They did not show up at the Rose Garden tonight. 
NO_QUERY,teffy,peanut sauce does not agree with me 
NO_QUERY,Tekee,@NoraBurns Wow! bummer! Sorry to hear that Nora 
NO_QUERY,SpicyBanana001,"Seeking employment; Widening the net to similar fields, or less experienced fields as my main fields of 'expertise' are lacking positions "
NO_QUERY,xoxotracy,omgoshhh hes not coming back till monday which means i won't see him till i come back thursday  fucken jerk! sighh i miss himmmm 
NO_QUERY,xxeilla,trying to find Demi's web cast thing b/c i missed it 
NO_QUERY,LaneySmiles,i need a pick-me-up 
NO_QUERY,Ritalynman,@ssbohio I failed chemistry... 
NO_QUERY,imsoapee,Oh and I'm sorry there weren't much pics. I was yapping away and getting tipsy. 
NO_QUERY,malibulv83,mariners lost  what was Ichiro thinking with that throw to home?!
NO_QUERY,jordonez,@hblumer I know so sad  Watch Friendly Fires for me tomorrow!
NO_QUERY,jaymcgavren,Just had to disable offline GMail - Google Gears was disrupting my direct-to-label-view shortcuts. 
NO_QUERY,Vivian1973,"im lonely  keep me company! 22 female, Albany - New York"
NO_QUERY,SitsEtheX,@Abbieyamira I miss you too. 
NO_QUERY,LindenMarie,@karasalazar I'm sorry   I'm watching some movie with Bily Ray Cyrus in it.
NO_QUERY,TheQuietOne35,Wish I hadn't missed Since You Walked into My Life earlier   Kicks myself
NO_QUERY,dmcclung,"@DGPerth Oh really, how could I ever think that? "
